index;first_name;name;age;numero_securite_sociale
8678;Benoit;Macron;38;1 48 02 50 420 920 05
8679;Roger;Ben;70;1 15 09 65 717 817 13
8680;Albert;Macron;91;1 71 02 91 589 949 52
8681;Marc;Ben;9;1 58 11 66 592 435 31
8682;Benoit;Macron;15;1 43 05 09 859 633 13
8683;Jean;Macron;100;1 65 07 77 028 559 83
8684;Cyril;Dugommier;45;1 71 01 57 071 359 87
8685;Marie;Lepetit;107;1 57 03 57 240 555 21
8686;Marc;Jack;92;1 36 05 19 584 648 56
8687;Mathilde;Leforgeron;88;1 85 08 34 071 745 49
8688;Cyril;Ruffin;77;1 66 04 21 480 154 24
8689;Mathilde;Valls;37;1 46 11 74 799 818 34
8690;Marie;Leforgeron;76;1 27 10 62 351 417 93
8691;Mathilde;Lepetit;70;1 83 09 16 400 406 62
8692;Margaux;Leforgeron;15;1 36 06 75 195 527 43
8693;Benoit;Leforgeron;65;1 02 01 42 922 850 91
8694;Nathan;Leforgeron;109;1 74 05 60 533 138 17
8695;Benoit;Ruffin;102;1 78 10 76 586 473 62
8696;Margaux;Dugommier;68;1 33 05 66 345 757 32
8697;Nathan;Dugommier;10;1 82 07 69 783 782 87
8698;Nathan;Dugommier;70;1 62 01 55 867 674 09
8699;Benoit;Leforgeron;110;1 18 06 06 979 179 04
8700;Cyril;Dugommier;119;1 52 07 29 261 388 49
8701;Roger;Ruffin;119;1 26 05 36 348 276 55
8702;Margaux;Lepetit;13;1 26 01 60 678 582 87
8703;Marie;Wilson;60;1 66 10 76 045 279 54
8704;François;Hammon;3;1 61 07 05 375 533 15
8705;Jean;Dugommier;110;1 26 06 79 456 216 42
8706;Mathilde;Dugommier;70;1 28 07 12 279 571 31
8707;Albert;Ruffin;66;1 73 01 17 218 063 35
8708;Albert;Dugommier;43;1 27 01 45 852 663 29
8709;Roger;Jack;3;1 07 04 72 241 253 95
8710;François;Hammon;19;1 28 06 52 618 291 55
8711;Cyril;Lepetit;17;1 62 05 92 424 529 21
8712;François;Macron;88;1 48 02 05 044 888 55
8713;Roger;Lepetit;88;1 21 10 60 059 549 70
8714;Benoit;Ben;84;1 16 06 78 041 166 52
8715;Nathan;Macron;16;1 33 04 40 906 891 71
8716;Margaux;Valls;54;1 35 04 73 211 610 36
8717;Albert;Wilson;68;1 16 06 83 518 427 73
8718;Roger;Ben;22;1 33 10 60 989 259 87
8719;Mathilde;Valls;64;1 41 09 11 278 388 28
8720;Mathilde;Dugommier;114;1 36 04 22 080 432 88
8721;Benoit;Dugommier;87;1 11 05 45 712 856 21
8722;Mathilde;Leforgeron;6;1 73 07 68 826 466 13
8723;Nathan;Valls;116;1 31 01 37 450 238 86
8724;Marc;Ben;68;1 68 03 80 441 386 33
8725;Jean;Dugommier;58;1 86 02 54 202 278 80
8726;François;Wilson;8;1 53 06 67 954 912 03
8727;Cyril;Hammon;12;1 76 09 41 769 190 06
8728;Cyril;Jack;49;1 83 09 82 718 382 12
8729;François;Jack;88;1 27 06 47 502 906 75
8730;Marc;Macron;29;1 04 01 20 957 989 39
8731;Benoit;Ben;31;1 63 03 80 436 619 91
8732;Jean;Valls;52;1 24 06 42 764 957 72
8733;François;Ruffin;111;1 67 07 38 905 800 29
8734;François;Lepetit;70;1 63 06 25 367 216 10
8735;Jean;Macron;47;1 06 06 47 409 937 98
8736;François;Valls;51;1 35 05 82 426 474 15
8737;Albert;Dugommier;87;1 65 04 14 825 632 20
8738;Marie;Jack;24;1 62 05 50 314 565 02
8739;François;Ruffin;18;1 27 02 83 257 700 53
8740;Albert;Jack;113;1 54 05 15 576 669 14
8741;Benoit;Jack;95;1 24 07 56 660 670 96
8742;Albert;Ben;104;1 87 10 70 052 441 58
8743;Margaux;Dugommier;109;1 64 05 40 692 094 27
8744;Marc;Lepetit;64;1 62 09 05 262 952 73
8745;Roger;Dugommier;16;1 24 02 53 707 958 20
8746;Mathilde;Wilson;54;1 24 01 30 216 221 41
8747;Cyril;Ruffin;30;1 26 07 64 140 847 55
8748;Marc;Macron;103;1 35 10 91 080 609 94
8749;Marie;Hammon;70;1 22 10 15 021 556 68
8750;Roger;Macron;41;1 52 08 83 527 098 79
8751;Margaux;Hammon;70;1 86 08 59 309 354 89
8752;Marc;Ruffin;116;1 38 11 01 779 946 90
8753;Marie;Lepetit;46;1 66 03 23 082 941 57
8754;Benoit;Ruffin;96;1 65 06 15 365 970 36
8755;Albert;Macron;43;1 31 06 84 582 006 37
8756;Marie;Hammon;55;1 43 10 55 447 480 46
8757;François;Hammon;71;1 23 09 64 932 011 52
8758;Mathilde;Valls;67;1 78 04 32 858 146 03
8759;Nathan;Jack;104;1 32 03 86 868 792 34
8760;Jean;Macron;83;1 82 09 94 044 681 49
8761;Marie;Macron;85;1 75 09 83 462 261 88
8762;Marie;Jack;91;1 64 06 19 424 240 32
8763;Cyril;Ben;76;1 88 08 13 721 161 32
8764;François;Lepetit;47;1 58 04 81 781 745 08
8765;Nathan;Macron;103;1 11 05 87 986 763 82
8766;Roger;Wilson;65;1 04 09 24 968 279 64
8767;Jean;Ruffin;114;1 41 03 44 652 519 64
8768;Mathilde;Wilson;18;1 02 10 63 712 086 61
8769;Cyril;Macron;55;1 53 01 71 298 819 35
8770;Albert;Macron;97;1 58 02 53 706 333 92
8771;Albert;Dugommier;106;1 62 02 23 719 847 65
8772;Marc;Dugommier;86;1 53 10 33 125 472 33
8773;Albert;Hammon;22;1 08 07 72 394 459 59
8774;Jean;Dugommier;10;1 54 02 45 969 111 77
8775;Jean;Valls;88;1 85 02 13 703 479 29
8776;Marie;Macron;52;1 75 01 43 616 325 40
8777;Jean;Leforgeron;30;1 43 04 87 865 105 73
8778;Margaux;Ruffin;104;1 63 07 74 534 711 23
8779;Benoit;Lepetit;105;1 57 05 78 800 661 27
8780;Cyril;Hammon;15;1 66 08 03 712 385 03
8781;Margaux;Hammon;26;1 14 04 20 332 670 60
8782;Benoit;Leforgeron;25;1 45 02 39 272 669 19
8783;Albert;Ruffin;4;1 34 03 68 568 454 17
8784;Marie;Wilson;117;1 14 06 18 481 314 07
8785;François;Lepetit;92;1 03 03 45 299 503 46
8786;Benoit;Ben;57;1 56 01 26 042 670 42
8787;Marc;Hammon;99;1 02 02 84 112 802 84
8788;Margaux;Hammon;115;1 62 07 86 981 069 48
8789;Marie;Ruffin;93;1 73 07 57 478 850 03
8790;François;Lepetit;46;1 76 10 94 693 914 95
8791;Cyril;Ruffin;83;1 35 09 16 613 704 53
8792;Nathan;Macron;60;1 85 06 59 510 614 57
8793;Mathilde;Leforgeron;70;1 52 08 56 552 940 31
8794;Cyril;Hammon;26;1 87 02 49 379 410 58
8795;Marc;Ruffin;73;1 45 06 19 017 836 31
8796;Albert;Dugommier;80;1 13 04 67 766 651 15
8797;Marc;Lepetit;107;1 23 08 82 354 151 34
8798;Roger;Hammon;16;1 02 04 19 292 797 40
8799;Mathilde;Ben;26;1 77 03 80 058 162 87
8800;Margaux;Ruffin;70;1 07 01 75 811 284 70
8801;Jean;Lepetit;28;1 46 02 03 581 093 96
8802;Mathilde;Valls;73;1 57 11 85 251 797 03
8803;Cyril;Ben;46;1 77 04 73 803 195 87
8804;François;Dugommier;100;1 45 05 80 869 150 07
8805;Marie;Ben;86;1 53 08 24 478 678 92
8806;Margaux;Wilson;10;1 07 01 41 202 146 69
8807;Marie;Dugommier;51;1 51 07 17 780 377 38
8808;François;Ben;32;1 44 07 21 279 528 19
8809;Cyril;Valls;31;1 66 08 56 791 009 23
8810;Nathan;Jack;109;1 05 04 20 193 375 21
8811;Nathan;Lepetit;57;1 06 11 69 180 978 83
8812;Marc;Hammon;59;1 44 09 89 509 565 54
8813;François;Lepetit;86;1 52 08 60 344 940 87
8814;Marc;Valls;84;1 21 04 14 485 587 27
8815;Nathan;Dugommier;115;1 46 09 74 926 231 11
8816;Marc;Dugommier;51;1 45 01 92 586 496 18
8817;Albert;Hammon;115;1 81 10 92 355 153 86
8818;Mathilde;Macron;113;1 35 10 18 520 837 38
8819;Mathilde;Ben;59;1 81 10 51 126 998 75
8820;Albert;Ben;39;1 33 06 66 759 462 74
8821;Albert;Hammon;115;1 35 11 76 177 875 06
8822;Cyril;Wilson;90;1 87 04 83 055 744 88
8823;Nathan;Macron;112;1 24 11 33 687 830 51
8824;François;Macron;45;1 88 01 87 099 475 25
8825;Jean;Ben;91;1 05 04 40 474 622 01
8826;Roger;Wilson;104;1 04 05 18 968 253 81
8827;Jean;Lepetit;76;1 77 05 77 170 500 23
8828;Marc;Lepetit;70;1 82 07 59 091 366 33
8829;Marie;Hammon;23;1 36 09 51 042 115 31
8830;Nathan;Macron;9;1 13 01 78 435 960 70
8831;Marc;Ruffin;38;1 38 11 74 965 565 28
8832;Margaux;Wilson;9;1 83 03 57 069 547 85
8833;Benoit;Dugommier;118;1 58 11 71 986 989 57
8834;François;Hammon;55;1 46 02 31 006 386 79
8835;Marie;Dugommier;20;1 33 10 67 978 001 13
8836;Cyril;Jack;73;1 63 02 25 858 408 56
8837;Benoit;Hammon;69;1 34 11 78 187 506 58
8838;Roger;Ben;75;1 48 09 18 397 905 09
8839;Mathilde;Macron;44;1 58 06 69 533 501 87
8840;Albert;Leforgeron;86;1 61 10 14 511 667 31
8841;Roger;Lepetit;27;1 18 11 93 230 947 36
8842;Roger;Ruffin;37;1 73 02 72 155 028 64
8843;Marie;Leforgeron;4;1 03 08 64 310 707 39
8844;François;Lepetit;86;1 54 10 50 824 500 54
8845;Marc;Ben;21;1 46 07 57 415 686 93
8846;Margaux;Dugommier;84;1 74 08 82 611 127 56
8847;Mathilde;Wilson;63;1 16 08 21 454 795 38
8848;François;Valls;101;1 81 06 69 211 926 50
8849;Cyril;Lepetit;77;1 01 06 11 994 746 13
8850;Albert;Macron;52;1 48 05 87 868 858 65
8851;Benoit;Macron;50;1 38 02 62 566 461 45
8852;Marie;Dugommier;115;1 44 09 33 961 722 36
8853;Marc;Valls;3;1 87 09 05 533 336 41
8854;Marie;Hammon;116;1 68 10 11 811 791 10
8855;Cyril;Leforgeron;11;1 43 11 12 829 022 43
8856;Roger;Valls;44;1 77 07 19 557 232 11
8857;Margaux;Valls;76;1 02 07 86 368 892 85
8858;Cyril;Wilson;11;1 33 06 47 106 304 58
8859;François;Wilson;47;1 27 07 01 320 563 84
8860;Margaux;Wilson;87;1 62 09 81 609 786 38
8861;François;Macron;95;1 72 02 05 108 872 96
8862;Marc;Ben;75;1 74 10 73 114 203 85
8863;François;Wilson;75;1 21 11 62 415 027 08
8864;Marie;Dugommier;3;1 35 10 87 960 134 72
8865;Roger;Macron;20;1 54 04 40 283 499 71
8866;Marc;Ruffin;36;1 72 11 02 367 727 35
8867;Marc;Leforgeron;63;1 26 07 39 176 250 71
8868;Marie;Dugommier;88;1 55 09 66 941 916 05
8869;Roger;Hammon;40;1 17 08 41 614 524 31
8870;Jean;Leforgeron;55;1 56 08 36 032 733 32
8871;Margaux;Ben;111;1 65 04 47 176 287 73
8872;Jean;Dugommier;114;1 84 10 71 134 333 48
8873;Albert;Valls;100;1 41 07 65 661 559 40
8874;Cyril;Lepetit;14;1 64 07 77 089 568 50
8875;Jean;Macron;117;1 43 04 65 930 165 56
8876;Roger;Ben;30;1 05 01 59 487 252 05
8877;Marc;Lepetit;21;1 78 05 88 713 408 37
8878;Marc;Macron;78;1 16 11 69 433 291 23
8879;Margaux;Hammon;39;1 76 06 87 047 784 97
8880;Nathan;Wilson;42;1 22 11 49 142 857 20
8881;Cyril;Lepetit;103;1 41 07 44 115 339 47
8882;Nathan;Valls;32;1 64 10 18 129 766 43
8883;Nathan;Leforgeron;110;1 03 10 42 477 672 11
8884;Jean;Jack;16;1 41 06 78 316 104 80
8885;Benoit;Wilson;71;1 41 03 46 843 665 61
8886;François;Wilson;112;1 42 08 57 606 537 04
8887;Jean;Ruffin;38;1 56 01 40 780 520 30
8888;Mathilde;Ben;26;1 38 02 64 983 292 29
8889;Albert;Leforgeron;101;1 72 01 24 708 556 19
8890;Roger;Valls;6;1 33 01 68 466 331 56
8891;Marie;Macron;60;1 16 05 40 941 684 75
8892;Jean;Wilson;22;1 54 09 19 180 545 64
8893;François;Ben;26;1 32 02 71 575 609 70
8894;Jean;Jack;15;1 56 11 10 506 885 69
8895;Roger;Macron;11;1 18 05 75 026 645 95
8896;Jean;Leforgeron;87;1 87 04 01 007 549 11
8897;Marc;Wilson;68;1 63 03 66 787 682 77
8898;Marc;Leforgeron;40;1 87 09 69 715 874 34
8899;Nathan;Dugommier;61;1 38 01 75 450 140 72
8900;Roger;Hammon;90;1 75 04 91 711 275 30
8901;Cyril;Macron;66;1 86 04 38 801 846 76
8902;Marc;Leforgeron;5;1 84 03 17 260 996 43
8903;Margaux;Ruffin;75;1 31 01 25 660 520 83
8904;Roger;Wilson;27;1 82 09 04 630 978 40
8905;Roger;Macron;105;1 21 08 14 735 188 39
8906;Margaux;Leforgeron;34;1 54 06 91 998 672 12
8907;Margaux;Lepetit;95;1 72 02 19 650 617 38
8908;Marc;Ben;32;1 03 11 01 989 805 11
8909;Albert;Macron;106;1 77 11 80 997 717 81
8910;François;Ruffin;20;1 55 04 21 967 940 92
8911;Albert;Valls;90;1 13 02 65 921 721 01
8912;François;Ruffin;1;1 78 03 33 200 303 59
8913;Marie;Wilson;72;1 56 01 52 305 436 82
8914;Mathilde;Ben;118;1 48 04 73 670 601 72
8915;Albert;Lepetit;30;1 77 02 85 876 708 29
8916;Marc;Leforgeron;106;1 78 10 07 665 266 68
8917;Cyril;Leforgeron;74;1 75 05 18 080 368 66
8918;Jean;Leforgeron;38;1 41 06 56 801 283 65
8919;Benoit;Dugommier;85;1 34 02 51 384 843 43
8920;Albert;Lepetit;35;1 85 08 59 138 423 36
8921;François;Ben;99;1 23 07 22 166 922 49
8922;François;Leforgeron;32;1 65 01 78 534 092 53
8923;Mathilde;Ben;111;1 85 03 32 524 713 78
8924;Jean;Jack;113;1 15 02 07 657 702 46
8925;Jean;Valls;25;1 87 06 13 440 805 46
8926;Benoit;Wilson;24;1 51 09 25 830 734 60
8927;François;Hammon;41;1 31 05 62 948 464 05
8928;Cyril;Wilson;21;1 07 03 43 893 386 73
8929;Marie;Leforgeron;42;1 23 07 93 761 923 03
8930;Mathilde;Hammon;4;1 18 06 92 160 494 54
8931;Margaux;Jack;5;1 56 03 44 519 706 40
8932;Roger;Jack;51;1 15 07 73 048 454 97
8933;Jean;Ben;44;1 78 04 66 534 786 60
8934;Benoit;Jack;67;1 46 04 39 404 567 01
8935;Margaux;Hammon;107;1 81 08 27 250 972 44
8936;Albert;Jack;40;1 05 01 61 313 706 08
8937;Jean;Valls;39;1 03 05 36 644 578 62
8938;Benoit;Macron;77;1 42 02 42 383 149 50
8939;Benoit;Jack;116;1 61 11 78 209 793 79
8940;Nathan;Lepetit;54;1 44 02 88 476 599 87
8941;Marc;Ben;112;1 83 03 74 435 135 44
8942;Roger;Dugommier;99;1 04 01 77 681 888 94
8943;Roger;Ruffin;102;1 88 01 25 609 479 60
8944;Marc;Ruffin;5;1 15 07 25 035 423 47
8945;François;Ruffin;90;1 76 01 03 107 962 89
8946;François;Jack;119;1 11 04 73 609 918 34
8947;Marie;Ben;117;1 63 01 09 936 488 90
8948;François;Ruffin;77;1 26 05 90 779 855 32
8949;Roger;Ben;98;1 34 10 51 356 012 09
8950;Roger;Hammon;20;1 17 07 94 472 513 28
8951;Roger;Dugommier;98;1 78 01 64 263 842 05
8952;Albert;Ben;106;1 85 09 20 553 115 86
8953;Cyril;Valls;61;1 45 03 63 249 156 44
8954;Marie;Valls;76;1 44 03 07 092 996 50
8955;Albert;Wilson;3;1 01 04 37 669 006 78
8956;Marc;Dugommier;114;1 54 09 58 210 051 61
8957;Jean;Ruffin;109;1 86 10 14 738 273 69
8958;François;Lepetit;16;1 24 04 78 682 962 55
8959;Marie;Ben;7;1 88 03 09 527 790 43
8960;Cyril;Hammon;17;1 57 10 16 009 970 93
8961;Jean;Leforgeron;3;1 11 04 40 990 887 25
8962;Jean;Valls;12;1 18 01 88 127 540 04
8963;Roger;Ben;84;1 67 10 17 611 052 23
8964;Margaux;Valls;5;1 28 01 30 310 249 95
8965;Albert;Macron;14;1 27 02 28 006 771 38
8966;Marie;Jack;113;1 67 08 39 683 785 15
8967;Mathilde;Jack;83;1 14 06 63 181 889 40
8968;Marie;Ben;80;1 76 05 08 479 187 71
8969;Cyril;Jack;54;1 88 06 58 431 132 07
8970;Nathan;Valls;116;1 23 10 92 470 327 08
8971;Mathilde;Leforgeron;27;1 38 04 48 059 016 66
8972;Jean;Ruffin;100;1 66 10 07 760 863 54
8973;Roger;Hammon;28;1 33 03 86 975 732 14
8974;Marc;Jack;65;1 24 02 53 990 871 80
8975;François;Jack;41;1 44 01 26 169 837 30
8976;François;Ben;91;1 38 08 19 287 233 33
8977;Benoit;Valls;6;1 31 04 73 115 568 42
8978;Roger;Dugommier;64;1 24 11 93 956 535 68
8979;Albert;Dugommier;107;1 26 05 24 010 422 80
8980;François;Valls;28;1 73 10 17 809 857 06
8981;Benoit;Jack;117;1 65 05 27 316 317 84
8982;Albert;Ben;89;1 31 09 62 385 451 85
8983;Cyril;Macron;59;1 63 02 64 772 204 21
8984;Albert;Leforgeron;49;1 73 07 33 645 666 73
8985;Margaux;Hammon;59;1 78 01 40 217 116 39
8986;Jean;Ruffin;92;1 43 06 23 074 841 17
8987;Roger;Leforgeron;18;1 77 01 09 151 596 57
8988;Albert;Jack;59;1 55 10 73 451 171 46
8989;Margaux;Ruffin;54;1 34 03 19 685 829 02
8990;Nathan;Hammon;111;1 36 11 72 431 598 47
8991;Mathilde;Dugommier;16;1 06 08 50 839 750 82
8992;Marc;Hammon;71;1 87 01 89 003 928 29
8993;Mathilde;Dugommier;9;1 67 04 61 141 169 51
8994;Mathilde;Wilson;27;1 01 07 26 558 097 28
8995;Mathilde;Dugommier;4;1 28 06 68 785 711 94
8996;Benoit;Ben;47;1 54 01 26 563 005 85
8997;Benoit;Lepetit;75;1 61 07 39 067 725 90
8998;Marie;Macron;19;1 72 04 79 698 017 49
8999;Cyril;Valls;53;1 86 08 14 065 350 41
9000;Nathan;Hammon;5;1 75 07 07 856 851 42
9001;Marc;Leforgeron;105;1 43 03 91 269 056 83
9002;Marie;Lepetit;90;1 06 06 18 185 131 39
9003;Albert;Dugommier;96;1 85 11 83 636 790 95
9004;François;Hammon;90;1 02 10 87 423 006 65
9005;Marie;Hammon;83;1 58 07 56 384 783 81
9006;Albert;Ben;44;1 52 07 60 657 251 93
9007;Roger;Lepetit;10;1 22 11 05 622 153 29
9008;Margaux;Jack;17;1 82 02 86 271 876 48
9009;François;Leforgeron;21;1 28 01 75 490 965 45
9010;Mathilde;Valls;9;1 14 06 27 805 786 09
9011;Cyril;Valls;49;1 66 08 26 102 746 29
9012;François;Ruffin;53;1 64 06 89 828 490 55
9013;Margaux;Macron;25;1 15 05 18 945 778 40
9014;Mathilde;Lepetit;2;1 66 10 05 732 154 47
9015;Mathilde;Wilson;76;1 84 04 86 467 242 87
9016;Albert;Macron;99;1 33 06 77 328 249 28
9017;Albert;Ruffin;44;1 48 05 85 419 827 50
9018;Jean;Valls;33;1 31 10 71 768 649 29
9019;François;Ben;58;1 12 10 04 598 574 50
9020;Benoit;Dugommier;31;1 34 01 08 703 651 29
9021;Margaux;Leforgeron;95;1 51 07 50 803 705 41
9022;Cyril;Wilson;105;1 68 07 74 824 672 39
9023;Nathan;Jack;24;1 61 09 25 904 959 38
9024;Albert;Jack;30;1 13 01 67 575 616 20
9025;Jean;Ruffin;89;1 78 04 37 825 017 63
9026;Margaux;Wilson;80;1 36 10 38 206 668 03
9027;Margaux;Lepetit;96;1 68 07 09 111 876 74
9028;Marie;Wilson;73;1 24 06 89 901 539 73
9029;Margaux;Ben;88;1 28 08 48 569 617 14
9030;Roger;Dugommier;67;1 67 11 69 782 869 56
9031;Benoit;Ruffin;42;1 68 11 10 555 487 85
9032;Roger;Hammon;95;1 16 01 67 654 764 31
9033;Mathilde;Jack;73;1 48 10 01 414 300 14
9034;François;Lepetit;63;1 38 04 86 916 932 16
9035;Nathan;Leforgeron;106;1 56 02 56 633 836 89
9036;Benoit;Dugommier;92;1 15 04 80 773 595 03
9037;Benoit;Jack;4;1 08 01 80 335 118 48
9038;Marc;Lepetit;69;1 41 08 75 468 326 19
9039;Marc;Macron;80;1 68 02 59 640 755 68
9040;Benoit;Ruffin;111;1 24 05 88 727 261 66
9041;Marie;Lepetit;87;1 82 01 20 898 921 11
9042;François;Lepetit;109;1 71 06 27 630 492 33
9043;Nathan;Wilson;46;1 62 10 81 329 632 29
9044;Cyril;Hammon;98;1 52 09 55 474 221 24
9045;Jean;Macron;110;1 58 05 01 814 842 37
9046;Albert;Lepetit;65;1 15 05 29 661 151 27
9047;Jean;Dugommier;95;1 15 04 46 696 464 59
9048;Roger;Valls;103;1 63 05 23 866 042 16
9049;Jean;Valls;26;1 48 02 89 568 493 97
9050;Cyril;Ben;91;1 75 01 77 391 792 72
9051;Albert;Valls;110;1 21 05 36 536 576 93
9052;Roger;Macron;89;1 21 01 02 463 059 80
9053;Albert;Leforgeron;83;1 45 06 38 295 750 81
9054;Nathan;Hammon;114;1 88 06 41 620 283 80
9055;François;Valls;9;1 63 03 79 749 861 05
9056;Roger;Leforgeron;8;1 15 08 26 822 347 16
9057;Nathan;Wilson;113;1 73 09 92 103 325 72
9058;Roger;Jack;42;1 57 02 64 222 800 67
9059;Marie;Ben;2;1 84 08 13 749 795 47
9060;Albert;Jack;5;1 27 06 40 575 192 67
9061;Marie;Jack;21;1 55 07 06 246 148 96
9062;François;Ben;52;1 86 06 15 443 479 42
9063;Cyril;Leforgeron;33;1 68 11 20 387 601 22
9064;Cyril;Wilson;26;1 08 11 70 897 798 18
9065;Mathilde;Ruffin;36;1 21 02 11 747 628 20
9066;Jean;Hammon;34;1 41 10 02 068 430 70
9067;Benoit;Hammon;70;1 32 11 81 864 428 51
9068;Benoit;Macron;37;1 07 07 74 784 616 54
9069;François;Jack;48;1 73 05 24 955 476 12
9070;Cyril;Ben;41;1 63 06 21 565 289 83
9071;Marc;Ben;119;1 62 03 06 216 872 57
9072;Margaux;Wilson;59;1 52 08 25 270 973 32
9073;Roger;Jack;9;1 75 08 75 573 149 16
9074;Roger;Dugommier;74;1 87 10 09 589 922 05
9075;Margaux;Hammon;109;1 36 10 18 762 511 66
9076;Mathilde;Wilson;111;1 38 09 48 282 797 71
9077;Nathan;Hammon;58;1 43 11 14 404 425 28
9078;Mathilde;Ben;68;1 32 03 86 838 730 60
9079;Marc;Dugommier;104;1 65 03 61 914 659 95
9080;Nathan;Leforgeron;84;1 45 06 15 705 926 91
9081;Roger;Hammon;3;1 17 05 38 163 644 93
9082;Cyril;Dugommier;10;1 81 08 50 997 610 43
9083;Marc;Ruffin;38;1 43 07 61 516 993 69
9084;Jean;Lepetit;54;1 18 07 56 716 156 32
9085;Roger;Ben;66;1 67 05 30 452 915 02
9086;Mathilde;Wilson;105;1 37 04 55 579 198 98
9087;François;Ruffin;56;1 14 10 39 066 258 01
9088;Marc;Ben;25;1 27 07 25 825 022 66
9089;Margaux;Ben;74;1 18 05 60 388 450 15
9090;Jean;Leforgeron;75;1 43 10 21 248 687 24
9091;Mathilde;Leforgeron;65;1 13 04 18 310 644 85
9092;Margaux;Wilson;65;1 51 11 09 923 264 24
9093;Marie;Wilson;93;1 52 04 60 937 482 61
9094;Cyril;Lepetit;81;1 86 03 61 501 690 57
9095;Margaux;Wilson;31;1 21 11 39 032 928 36
9096;Benoit;Ben;86;1 61 08 64 370 431 12
9097;Marie;Hammon;37;1 77 06 92 164 440 87
9098;Marc;Dugommier;56;1 42 02 70 607 043 18
9099;Nathan;Jack;44;1 48 08 19 220 574 82
9100;Roger;Dugommier;8;1 87 09 80 493 572 81
9101;Marie;Wilson;31;1 47 04 26 943 496 49
9102;Cyril;Macron;77;1 82 05 35 466 347 24
9103;Marie;Dugommier;97;1 74 05 92 989 710 28
9104;François;Macron;67;1 56 11 17 675 046 51
9105;Roger;Lepetit;52;1 37 04 59 925 468 41
9106;Cyril;Leforgeron;86;1 58 06 14 240 685 03
9107;Cyril;Ben;24;1 67 07 41 765 389 45
9108;Margaux;Macron;46;1 15 07 67 043 375 29
9109;Mathilde;Dugommier;24;1 48 06 94 319 920 58
9110;Albert;Ruffin;97;1 61 04 19 578 239 19
9111;Cyril;Dugommier;24;1 02 07 27 214 001 94
9112;Nathan;Wilson;76;1 41 02 07 675 154 60
9113;Jean;Ben;103;1 67 05 40 799 461 80
9114;Margaux;Jack;109;1 51 11 47 020 585 52
9115;Jean;Ruffin;71;1 38 09 53 520 257 47
9116;Cyril;Leforgeron;113;1 86 06 19 053 275 75
9117;Marie;Ben;39;1 34 03 32 888 991 98
9118;Mathilde;Valls;8;1 07 02 67 761 114 24
9119;Roger;Hammon;23;1 81 06 47 267 006 36
9120;Benoit;Lepetit;75;1 01 09 04 102 319 75
9121;Albert;Macron;50;1 34 11 03 360 307 58
9122;François;Wilson;91;1 01 06 37 995 255 87
9123;Nathan;Leforgeron;17;1 32 05 87 743 215 65
9124;François;Ben;110;1 43 07 58 907 790 29
9125;Margaux;Hammon;2;1 01 10 38 187 283 35
9126;Benoit;Dugommier;46;1 43 04 83 012 888 59
9127;Margaux;Leforgeron;7;1 48 02 37 200 608 91
9128;Jean;Leforgeron;95;1 48 01 12 297 255 47
9129;Benoit;Lepetit;2;1 43 11 61 619 900 95
9130;Jean;Ruffin;102;1 22 08 28 055 972 38
9131;Benoit;Hammon;43;1 88 03 83 353 657 05
9132;Mathilde;Hammon;28;1 37 03 06 348 547 88
9133;Albert;Hammon;14;1 37 04 44 418 575 16
9134;Nathan;Dugommier;35;1 61 11 63 534 838 28
9135;Cyril;Macron;115;1 51 07 38 811 316 66
9136;Marc;Ruffin;24;1 64 08 39 980 404 23
9137;Mathilde;Lepetit;23;1 57 07 83 724 061 63
9138;François;Leforgeron;77;1 85 02 50 335 559 67
9139;Cyril;Valls;30;1 74 06 53 963 114 58
9140;Cyril;Leforgeron;65;1 74 05 28 779 638 11
9141;Albert;Jack;23;1 55 10 26 402 044 93
9142;François;Jack;20;1 43 06 71 298 908 79
9143;Roger;Valls;24;1 48 04 29 402 754 75
9144;Marie;Hammon;110;1 14 11 17 872 795 87
9145;Mathilde;Hammon;10;1 68 04 37 536 058 26
9146;Roger;Hammon;110;1 53 04 31 328 684 68
9147;Margaux;Lepetit;24;1 02 06 28 347 628 62
9148;Nathan;Hammon;48;1 32 06 89 921 284 82
9149;Roger;Hammon;116;1 62 01 14 100 678 47
9150;Roger;Valls;7;1 82 05 60 676 419 49
9151;Margaux;Ruffin;14;1 15 03 04 168 731 19
9152;Jean;Ben;46;1 26 07 01 362 587 34
9153;Margaux;Jack;57;1 06 09 50 259 810 92
9154;Margaux;Lepetit;76;1 75 10 90 859 104 53
9155;Marc;Jack;15;1 51 06 54 548 204 48
9156;Roger;Hammon;70;1 18 01 11 398 023 82
9157;Jean;Ruffin;95;1 24 11 11 169 440 30
9158;Roger;Valls;60;1 18 02 63 815 804 85
9159;Roger;Lepetit;26;1 65 02 31 045 390 08
9160;Marc;Macron;13;1 37 09 37 878 264 30
9161;Roger;Ruffin;87;1 74 10 37 077 052 18
9162;Albert;Valls;34;1 84 03 72 224 299 64
9163;François;Lepetit;116;1 72 06 14 590 153 19
9164;Albert;Hammon;20;1 71 07 76 408 980 09
9165;Albert;Ben;110;1 82 06 41 581 909 49
9166;Marc;Ben;13;1 53 02 48 042 910 32
9167;Roger;Leforgeron;100;1 82 06 61 014 966 61
9168;Marc;Dugommier;74;1 76 03 84 952 380 59
9169;Jean;Wilson;27;1 45 11 28 074 189 39
